,Pair,Separation_Factor,SMILES,Current_REE_D,Next_REE_D,Solvent,Acid Conc (M),Acid Type,Temperature (C),Ligand Conc (M)
3996,Dy/Lu,0.5,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,0.0002,0.0004,CHCl3,1.0,HNO3,25.0,0.5
3855,Dy/Er,0.5,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,0.0002,0.0004,CHCl3,1.0,HNO3,25.0,0.5
2443,Sm/Gd,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,5.0,10.0,n-Dodecane,2.0,Malonic Acid,25.0,0.2
2379,Sm/Eu,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.25,0.5,n-Dodecane,2.0,Citric Acid,25.0,0.2
3641,Tb/Ho,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.4,0.8,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
2943,Eu/Dy,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.5,1.0,n-Dodecane,2.0,Lactic Acid,25.0,0.2
3802,Tb/Lu,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.2,0.4,n-Dodecane,1.0,Tartaic Acid,25.0,0.2
2440,Sm/Gd,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.04,0.08,n-Dodecane,1.0,Tartaic Acid,25.0,0.2
3569,Tb/Dy,0.5,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,3.7,7.4,CHCl3,5.0,HNO3,25.0,0.5
719,La/Yb,0.5,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,0.02,0.04,CHCl3,3.0,HNO3,25.0,0.5
1334,Ce/Lu,0.5,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,0.0002,0.0004,CHCl3,1.0,HNO3,25.0,0.5
3573,Tb/Dy,0.5,O=C(C1=NC(C(N=C(C(N(CCCCCCCC)CCCCCCCC)=O)C=C2)=C2C=C3)=C3C=C1)N(CCCCCCCC)CCCCCCCC,0.001,0.002,DCE,0.9,HNO3,25.0,0.007
324,La/Eu,0.5,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,1.0,2.0,HFC-43,1.0,HNO3,25.0,0.1
199,La/Nd,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.015,0.03,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
2375,Sm/Eu,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.075,0.15,n-Dodecane,1.0,Citric Acid,25.0,0.2
2843,Eu/Gd,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,1.5,3.0,n-Dodecane,3.0,Citric Acid,25.0,0.2
161,La/Nd,0.5,CCC(CN(CC(CCCC)CC)C(=O)COCC(=O)N(CC(CCCC)CC)CC(CCCC)CC)CCCC,0.04,0.08,Isopar L,3.0,HCl,25.0,0.1
4056,Ho/Er,0.5,O=C(C1=NC(C(N=C(C(N(CCCCCCCC)CCCCCCCC)=O)C=C2)=C2C=C3)=C3C=C1)N(CCCCCCCC)CCCCCCCC,0.001,0.002,DCE,0.9,HNO3,25.0,0.007
920,Ce/Nd,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.1,0.2,n-Dodecane,5.0,Lactic Acid,25.0,0.2
3276,Gd/Dy,0.5,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,0.0001,0.0002,CHCl3,1.0,HNO3,25.0,0.5
3272,Gd/Tb,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,2.0,4.0,n-Dodecane,5.0,Lactic Acid,25.0,0.2
3268,Gd/Tb,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,3.0,6.0,n-Dodecane,3.0,Citric Acid,25.0,0.2
3267,Gd/Tb,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.2,0.4,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
3262,Gd/Tb,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,3.3,6.6,n-Dodecane,1.0,Malonic Acid,25.0,0.2
2835,Eu/Gd,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.15,0.3,n-Dodecane,1.0,Citric Acid,25.0,0.2
3260,Gd/Tb,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.3,0.6,n-Dodecane,1.0,Citric Acid,25.0,0.2
1870,Nd/Sm,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.02,0.04,n-Dodecane,1.0,Tartaic Acid,25.0,0.2
1874,Nd/Sm,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.03,0.06,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
1878,Nd/Sm,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.05,0.1,n-Dodecane,3.0,Tartaic Acid,25.0,0.2
269,La/Sm,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.02,0.04,n-Dodecane,1.0,Tartaic Acid,25.0,0.2
3738,Tb/Yb,0.5,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,0.02,0.04,CHCl3,3.0,HNO3,25.0,0.5
3228,Gd/Tb,0.5,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,0.0001,0.0002,CHCl3,1.0,HNO3,25.0,0.5
1199,Ce/Er,0.5,O=C(C1=NC(C(N=C(C(N(CCCCCCCC)CCCCCCCC)=O)C=C2)=C2C=C3)=C3C=C1)N(CCCCCCCC)CCCCCCCC,0.001,0.002,DCE,0.9,HNO3,25.0,0.007
3227,Gd/Tb,0.5,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,5.0,10.0,C2H5OH,1.0,HNO3,25.0,0.05
1119,Ce/Dy,0.5,O=C(C1=NC(C(N=C(C(N(CCCCCCCC)CCCCCCCC)=O)C=C2)=C2C=C3)=C3C=C1)N(CCCCCCCC)CCCCCCCC,0.001,0.002,DCE,0.9,HNO3,25.0,0.007
911,Ce/Nd,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.01,0.02,n-Dodecane,1.0,Tartaic Acid,25.0,0.2
3205,Eu/Lu,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,30.0,60.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
2885,Eu/Tb,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.5,1.0,n-Dodecane,2.0,Citric Acid,25.0,0.2
3508,Gd/Yb,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,35.0,70.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
4112,Ho/Tm,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,10.0,20.0,n-Dodecane,1.0,Malonic Acid,25.0,0.2
2891,Eu/Tb,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,30.0,60.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
3767,Tb/Yb,0.5,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.4,0.8,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
3304,Gd/Dy,0.5,O=C(N(CCCCCCCC)CCCCCCCC)COCC(N(CCCCCCCC)CCCCCCCC)=O,2.16,4.32,PhMe,1.5,HNO3,25.0,0.1
1189,Ce/Er,0.5,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,0.0002,0.0004,CHCl3,1.0,HNO3,25.0,0.5
3660,Tb/Er,0.5,O=C(C1=NC(C(N=C(C(N(CCCCCCCC)CCCCCCCC)=O)C=C2)=C2C=C3)=C3C=C1)N(CCCCCCCC)CCCCCCCC,0.001,0.002,DCE,0.9,HNO3,25.0,0.007
4142,Ho/Yb,0.4988844873781125,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,2.624218543,5.260172664,FS-13,2.0,HNO3,25.0,0.2
2362,Sm/Eu,0.49557522123893816,O=C(N(CCCCCCCCCCCC)CCCCCCCCCCCC)COCC(N(CCCCCCCCCCCC)CCCCCCCCCCCC)=O,1.12,2.26,PhMe,1.5,HNO3,25.0,0.1
249,La/Sm,0.4954954954954955,O=C(N(CCCCCCCC)C)COCC(N(CCCCCCCC)C)=O,0.55,1.11,PhMe,1.5,HNO3,25.0,0.1
3827,Dy/Ho,0.4953161592505854,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,0.0423,0.0854,F-3,3.0,HNO3,20.0,0.05
2574,Sm/Ho,0.4944472887174475,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,1.119747238,2.264644308,FS-13,2.0,HNO3,25.0,0.2
3044,Eu/Er,0.49414062499999994,O=C(N(CCCCCCCC)CCCCCCCC)COCC(N(CCCCCCCC)CCCCCCCC)=O,2.53,5.12,PhMe,1.5,HNO3,25.0,0.1
3625,Tb/Ho,0.49358164372716146,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,1.11778686,2.264644308,FS-13,2.0,HNO3,25.0,0.2
3415,Gd/Er,0.4920483697885704,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,0.02963022114,0.06021810651,Toluene,7.00204499,HNO3,25.0,0.6
2158,Nd/Er,0.490772251987281,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,1.334873157,2.719944234,FS-13,2.0,HNO3,25.0,0.2
4029,Dy/Lu,0.4907258406030321,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,57.94,118.07,isodecyl alcohol/n-dodecane,0.0631,HNO3,30.0,0.2
3187,Eu/Lu,0.4906474820143885,O=C(N(CCCCCC)CCCCCC)COCC(N(CCCCCC)CCCCCC)=O,3.41,6.95,PhMe,1.5,HNO3,25.0,0.1
1487,Pr/Eu,0.4901960784313726,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,0.025,0.051,DMSO,0.5,TCA,25.0,0.05
3290,Gd/Dy,0.48910263217688515,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,0.7746401448,1.583798765,FS-13,2.0,HNO3,25.0,0.2
898,Ce/Nd,0.48905758631567114,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,0.6528298442,1.334873157,FS-13,2.0,HNO3,25.0,0.2
1507,Pr/Eu,0.48780487804878053,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,0.1,0.205,DMSO,3.0,TCA,25.0,0.05
3357,Gd/Ho,0.4872131931166348,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,40.77,83.68,isodecyl alcohol/n-dodecane,0.0631,HNO3,30.0,0.2
501,La/Dy,0.48648648648648646,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,3.6,7.4,CHCl3,5.0,HNO3,25.0,0.5
3188,Eu/Lu,0.4860759493670886,O=C(N(CCCCCCCC)C)COCC(N(CCCCCCCC)C)=O,1.92,3.95,PhMe,1.5,HNO3,25.0,0.1
2064,Nd/Dy,0.48607132337900444,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,1.080687181,2.223309891,FS-13,2.0,HNO3,25.0,0.2
3806,Tb/Lu,0.4848484848484849,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.4,0.825,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
2522,Sm/Dy,0.48474576271186437,O=C(COCC(N(CC(CC)CCCC)CCCCCCCC)=O)N(CC(CC)CCCC)CCCCCCCC,1.43,2.95,PhMe,1.5,HNO3,25.0,0.1
1401,Pr/Nd,0.4846416382252559,CCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCC,2.84,5.86,Isopar L,3.0,HCl,25.0,0.1
1155,Ce/Ho,0.4846153846153846,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,6.3,13.0,CHCl3,5.0,HNO3,25.0,0.5
4092,Ho/Tm,0.48148148148148145,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,13.0,27.0,CHCl3,5.0,HNO3,25.0,0.5
179,La/Nd,0.4807692307692307,O=C(N(CCCCCCCC)CCCCCCCC)COCC(N(CCCCCCCC)CCCCCCCC)=O,0.75,1.56,PhMe,1.5,HNO3,25.0,0.1
2901,Eu/Dy,0.4807692307692307,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,0.25,0.52,CHCl3,4.0,HNO3,25.0,0.5
4396,Tm/Lu,0.47858048342220555,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,647.0400000000001,1351.9983,kerosene,3.0,HNO3,25.0,0.024
1171,Ce/Ho,0.4769230769230769,O=C([C@@H](C)O[C@H](C)C(N(CCCCCCCC)CCCCCCCC)=O)N(CCCCCCCC)CCCCCCCC,0.62,1.3,TPH (ca dodecane),4.3,HNO3,22.0,0.1
3538,Gd/Lu,0.4769001490312966,O=C(N(CCCC)CCCC)COCC(N(CCCC)CCCC)=O,3.2,6.71,PhMe,1.5,HNO3,25.0,0.1
3189,Eu/Lu,0.4764595103578154,O=C(N(CCCCCCCC)CCCCCCCC)COCC(N(CCCCCCCC)CCCCCCCC)=O,2.53,5.31,PhMe,1.5,HNO3,25.0,0.1
3667,Tb/Er,0.47643098670753786,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,1.406047524,2.951209227,FS-13,2.0,HNO3,25.0,0.2
2967,Eu/Ho,0.4763322647134219,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,1.078723152,2.264644308,FS-13,2.0,HNO3,25.0,0.2
2847,Eu/Gd,0.475,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.95,2.0,n-Dodecane,5.0,Lactic Acid,25.0,0.2
3054,Eu/Er,0.4736842105263158,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,0.9,1.9,Toluene,0.1,HNO3,25.0,0.6
2925,Eu/Dy,0.4728033472803347,O=C(N(CCCCCCCCCCCC)CCCCCCCCCCCC)COCC(N(CCCCCCCCCCCC)CCCCCCCCCCCC)=O,2.26,4.78,PhMe,1.5,HNO3,25.0,0.1
3377,Gd/Er,0.47222222222222227,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,0.017,0.036,CHCl3,3.0,HNO3,25.0,0.5
1843,Nd/Sm,0.4720279720279721,O=C(N(CC(C)C)CC(C)C)COCC(N(CC(C)C)CC(C)C)=O,1.35,2.86,PhMe,1.5,HNO3,25.0,0.1
2373,Sm/Eu,0.4716684155299056,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,17.98,38.12,isodecyl alcohol/n-dodecane,0.0631,HNO3,30.0,0.2
2738,Sm/Yb,0.4714285714285714,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,33.0,70.0,n-Dodecane,5.0,Malonic Acid,25.0,0.2
3728,Tb/Tm,0.4705882352941177,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.4,0.85,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
3382,Gd/Er,0.47058823529411764,O=C(C1=NC(C(N=C(C(N(CCCCCCCC)CCCCCCCC)=O)C=C2)=C2C=C3)=C3C=C1)N(CCCCCCCC)CCCCCCCC,0.008,0.017,DCE,0.9,HCl,25.0,0.007
3951,Dy/Tm,0.47058823529411764,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,2.0,4.25,n-Dodecane,3.0,Tartaic Acid,25.0,0.2
3093,Eu/Tm,0.47058823529411764,O=C([C@@H](C)O[C@@H](C)C(N(CCCCCCCC)CCCCCCCC)=O)N(CCCCCCCC)CCCCCCCC,40.0,85.0,TPH (ca dodecane),4.3,HNO3,22.0,0.1
2607,Sm/Er,0.47058823529411764,O=C(C1=NC(C(N=C(C(N(CCCCCCCC)CCCCCCCC)=O)C=C2)=C2C=C3)=C3C=C1)N(CCCCCCCC)CCCCCCCC,0.008,0.017,DCE,0.9,HCl,25.0,0.007
3453,Gd/Tm,0.47058823529411764,O=C([C@@H](C)O[C@@H](C)C(N(CCCCCCCC)CCCCCCCC)=O)N(CCCCCCCC)CCCCCCCC,40.0,85.0,TPH (ca dodecane),4.3,HNO3,22.0,0.1
1503,Pr/Eu,0.47058823529411764,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,0.08,0.17,DMSO,2.5,TCA,25.0,0.05
1402,Pr/Nd,0.47019230769230763,CCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCCCCCCC,4.89,10.4,Isopar L,3.0,HCl,25.0,0.1
2383,Sm/Eu,0.4666666666666666,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.7,1.5,n-Dodecane,3.0,Citric Acid,25.0,0.2
3423,Gd/Er,0.4666666666666666,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.7,1.5,n-Dodecane,2.0,Lactic Acid,25.0,0.2
2616,Sm/Er,0.46451527511437934,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,1.370881766,2.951209227,FS-13,2.0,HNO3,25.0,0.2
2767,Sm/Lu,0.46348733233979134,O=C(N(CCCC)CCCC)COCC(N(CCCC)CCCC)=O,3.11,6.71,PhMe,1.5,HNO3,25.0,0.1
2620,Sm/Er,0.46315789473684216,O=C(COCC(N(CC(C)C)CCCCCCCC)=O)N(CC(C)C)CCCCCCCC,2.2,4.75,PhMe,1.5,HNO3,25.0,0.1
2969,Eu/Ho,0.4631268924769578,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,1.215346179,2.624218543,FS-13,2.0,HNO3,25.0,0.2
3759,Tb/Yb,0.4629088251416043,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,50.67,109.46,isodecyl alcohol/n-dodecane,0.0631,HNO3,30.0,0.2
3710,Tb/Tm,0.46207865168539325,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,0.0329,0.0712,F-3,3.0,HNO3,20.0,0.05
1667,Pr/Er,0.4619047619047619,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,9.7,21.0,CHCl3,5.0,HNO3,25.0,0.5
2911,Eu/Dy,0.46163635134927755,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,1.026360666,2.223309891,FS-13,2.0,HNO3,25.0,0.2
3506,Gd/Yb,0.46153846153846156,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,3.0,6.5,n-Dodecane,3.0,Citric Acid,25.0,0.2
110,La/Pr,0.46153846153846156,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,3.0,6.5,HFC-43,5.0,HNO3,25.0,0.1
2054,Nd/Dy,0.4615384615384615,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,0.24,0.52,CHCl3,4.0,HNO3,25.0,0.5
1868,Nd/Sm,0.4615384615384615,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.06,0.13,n-Dodecane,1.0,Lactic Acid,25.0,0.2
4130,Ho/Yb,0.45882352941176474,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,0.78,1.7,CHCl3,4.0,HNO3,25.0,0.5
3257,Gd/Tb,0.45833333333333337,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,1.1,2.4,Toluene,0.1,HNO3,25.0,0.6
4301,Er/Lu,0.45708818969108,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,2.951209227,6.45654229,FS-13,2.0,HNO3,25.0,0.2
2916,Eu/Dy,0.4557291666666667,O=C(COCC(N(CC(C)C)CCCCCCCC)=O)N(CC(C)C)CCCCCCCC,1.75,3.84,PhMe,1.5,HNO3,25.0,0.1
2975,Eu/Ho,0.45554493307839383,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,38.12,83.68,isodecyl alcohol/n-dodecane,0.0631,HNO3,30.0,0.2
389,La/Eu,0.4553825726754622,CCCCO[P](=O)(OCCCC)c1ccc2ccc3ccc(nc3c2n1)[P](=O)(OCCCC)OCCCC,0.198433699,0.4357516315,n-octanol,3.0,HNO3,25.0,0.01
3,La/Ce,0.4545454545454546,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.05,0.11,CHCl3,4.0,HNO3,23.0,0.2
69,La/Pr,0.4545454545454546,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.05,0.11,CHCl3,4.0,HNO3,23.0,0.2
3777,Tb/Lu,0.4545454545454546,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,0.02,0.044,CHCl3,3.0,HNO3,25.0,0.5
768,La/Lu,0.4545454545454546,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,0.02,0.044,CHCl3,3.0,HNO3,25.0,0.5
2982,Eu/Ho,0.45454545454545453,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.5,1.1,n-Dodecane,2.0,Lactic Acid,25.0,0.2
3248,Gd/Tb,0.45454545454545453,O=C([C@@H](C)O[C@@H](C)C(N(CCCCCCCC)CCCCCCCC)=O)N(CCCCCCCC)CCCCCCCC,40.0,88.0,TPH (ca dodecane),4.3,HNO3,22.0,0.1
2870,Eu/Tb,0.45454545454545453,O=C([C@@H](C)O[C@@H](C)C(N(CCCCCCCC)CCCCCCCC)=O)N(CCCCCCCC)CCCCCCCC,40.0,88.0,TPH (ca dodecane),4.3,HNO3,22.0,0.1
2846,Eu/Gd,0.45454545454545453,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.25,0.55,n-Dodecane,3.0,Tartaic Acid,25.0,0.2
56,La/Ce,0.45454545454545453,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.015,0.033,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
2628,Sm/Er,0.45312499999999994,O=C(N(CCCCCCCC)CCCCCCCC)COCC(N(CCCCCCCC)CCCCCCCC)=O,2.32,5.12,PhMe,1.5,HNO3,25.0,0.1
1125,Ce/Dy,0.4521473605948168,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,1.005263699,2.223309891,FS-13,2.0,HNO3,25.0,0.2
3253,Gd/Tb,0.4505494505494505,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.41,0.91,Toluene,0.1,HNO3,25.0,0.6
3810,Tb/Lu,0.45,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.9,2.0,n-Dodecane,3.0,Tartaic Acid,25.0,0.2
3606,Tb/Dy,0.45,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.9,2.0,n-Dodecane,3.0,Tartaic Acid,25.0,0.2
204,La/Nd,0.44999999999999996,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.09,0.2,n-Dodecane,5.0,Lactic Acid,25.0,0.2
2169,Nd/Er,0.44922547332185886,O=C(N(CCCC)CCCC)COCC(N(CCCC)CCCC)=O,2.61,5.81,PhMe,1.5,HNO3,25.0,0.1
3186,Eu/Lu,0.4485842026825633,O=C(N(CCCC)CCCC)COCC(N(CCCC)CCCC)=O,3.01,6.71,PhMe,1.5,HNO3,25.0,0.1
3435,Gd/Tm,0.44736842105263164,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,0.017,0.038,CHCl3,3.0,HNO3,25.0,0.5
175,La/Nd,0.44720496894409933,O=C(N(CC(CCCC)CC)CC(CCCC)CC)COCC(N(CC(CCCC)CC)CC(CCCC)CC)=O,0.72,1.61,PhMe,1.5,HNO3,25.0,0.1
2681,Sm/Tm,0.4470588235294118,O=C([C@@H](C)O[C@@H](C)C(N(CCCCCCCC)CCCCCCCC)=O)N(CCCCCCCC)CCCCCCCC,38.0,85.0,TPH (ca dodecane),4.3,HNO3,22.0,0.1
3930,Dy/Tm,0.446375140625612,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,1.583798765,3.548133892,FS-13,2.0,HNO3,25.0,0.2
3763,Tb/Yb,0.4444444444444445,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.2,0.45,n-Dodecane,1.0,Tartaic Acid,25.0,0.2
