,SMILES,REE,Meas. Type,Meas. Amount,Solvent,Acid Conc (M),Acid Type,Temperature (C),Ligand Conc (M)
871,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Tb,Aq/Org Distribution,0.9,HFC-43,1,HNO3,25,0.1
872,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Dy,Aq/Org Distribution,0.75,HFC-43,1,HNO3,25,0.1
873,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Er,Aq/Org Distribution,0.55,HFC-43,1,HNO3,25,0.1
874,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Ho,Aq/Org Distribution,0.45,HFC-43,1,HNO3,25,0.1
875,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Tm,Aq/Org Distribution,0.36,HFC-43,1,HNO3,25,0.1
876,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Yb,Aq/Org Distribution,0.3,HFC-43,1,HNO3,25,0.1
877,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Lu,Aq/Org Distribution,0.1,HFC-43,1,HNO3,25,0.1
878,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Tb,Aq/Org Distribution,3.6,HFC-43,2.5,HNO3,25,0.1
879,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Dy,Aq/Org Distribution,2,HFC-43,2.5,HNO3,25,0.1
880,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Er,Aq/Org Distribution,1,HFC-43,2.5,HNO3,25,0.1
881,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Ho,Aq/Org Distribution,0.8,HFC-43,2.5,HNO3,25,0.1
882,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Tm,Aq/Org Distribution,0.75,HFC-43,2.5,HNO3,25,0.1
883,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Yb,Aq/Org Distribution,0.65,HFC-43,2.5,HNO3,25,0.1
884,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Lu,Aq/Org Distribution,0.6,HFC-43,2.5,HNO3,25,0.1
885,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Tb,Aq/Org Distribution,5.75,HFC-43,5,HNO3,25,0.1
886,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Dy,Aq/Org Distribution,5,HFC-43,5,HNO3,25,0.1
887,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Er,Aq/Org Distribution,3.5,HFC-43,5,HNO3,25,0.1
888,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Ho,Aq/Org Distribution,2.5,HFC-43,5,HNO3,25,0.1
889,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Tm,Aq/Org Distribution,1.75,HFC-43,5,HNO3,25,0.1
890,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Yb,Aq/Org Distribution,0.9,HFC-43,5,HNO3,25,0.1
891,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Lu,Aq/Org Distribution,1.5,HFC-43,5,HNO3,25,0.1
892,"G.-J. Sun, J.-H. Yang, H.-X. Yang, G.-X. Sun, Y. Cui, NUCL. SCI. TECH. 2016, 27, 75.",,,,,,,,
893,CCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCC,Yb,Aq/Org Distribution,1061.32,kerosene,5,HCl,25,0.075
894,CCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCC,Sm,Aq/Org Distribution,581.76,kerosene,5,Hcl,25,0.075
895,CCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCC,Dy,Aq/Org Distribution,386.79,kerosene,5,HCl,25,0.075
896,CCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCC,Er,Aq/Org Distribution,320.75,kerosene,5,Hcl,25,0.075
897,CCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCC,Gd,Aq/Org Distribution,268.8679,kerosene,5,HCl,25,0.075
898,CCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCC,Nd,Aq/Org Distribution,22.012,kerosene,5,Hcl,25,0.075
899,CCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCC,Yb,Aq/Org Distribution,650,kerosene,4,HCl,25,0.075
900,CCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCC,Er,Aq/Org Distribution,212,kerosene,4,Hcl,25,0.075
901,CCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCC,Sm,Aq/Org Distribution,147,kerosene,4,HCl,25,0.075
902,CCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCC,Dy,Aq/Org Distribution,91,kerosene,4,Hcl,25,0.075
903,CCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCC,Gd,Aq/Org Distribution,72,kerosene,4,HCl,25,0.075
904,CCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCC,Nd,Aq/Org Distribution,12,kerosene,4,HCl,25,0.075
905,"Y. Liu, C. Zhao, Z. Liu, Y. Zhou, C. Jiao, M. Zhang, H. Hou, Y. Gao, H. He, G. Tian, J. Radioanal. Nucl. Chem. 2020, 325, 409-416.",,,,,,,,
906,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,La,Aq/Org Distribution,0.2569,kerosene,3,HNO3,25,0.024
907,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,Ce,Aq/Org Distribution,0.38416,kerosene,3,HNO3,25,0.024
908,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,Pr,Aq/Org Distribution,0.509,kerosene,3,HNO3,25,0.024
909,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,Nd,Aq/Org Distribution,2.81,kerosene,3,HNO3,25,0.024
910,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,Sm,Aq/Org Distribution,26.81,kerosene,3,HNO3,25,0.024
911,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,Eu,Aq/Org Distribution,48.647,kerosene,3,HNO3,25,0.024
912,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,Gd,Aq/Org Distribution,76.9918,kerosene,3,HNO3,25,0.024
913,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,Tm,Aq/Org Distribution,159.4,kerosene,3,HNO3,25,0.024
914,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,Dy,Aq/Org Distribution,220.5094,kerosene,3,HNO3,25,0.024
915,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,Ho,Aq/Org Distribution,576.6,kerosene,3,HNO3,25,0.024
916,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,Er,Aq/Org Distribution,943.55,kerosene,3,HNO3,25,0.024
917,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,Tm,Aq/Org Distribution,1134.68,kerosene,3,HNO3,25,0.024
918,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,Yb,Aq/Org Distribution,1032.8,kerosene,3,HNO3,25,0.024
919,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,Lu,Aq/Org Distribution,1351.9983,kerosene,3,HNO3,25,0.024
920,"Y. Sasaki, Y. Tsubata, Y. Kitatsuji, Y. Sugo, N. Shirasu, Y. Morita, Solvent Extr. Ion Exch. 2014, 32, 179-188.",,,,,,,,
921,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,La,Aq/Org Distribution,3.2487,n-dodecane,1,HNO3,25,0.1
922,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Ce,Aq/Org Distribution,2.18,n-dodecane,1,HNO3,25,0.1
923,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Nd,Aq/Org Distribution,0.5279,n-dodecane,1,HNO3,25,0.1
924,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Am,Aq/Org Distribution,0.388,n-dodecane,1,HNO3,25,0.1
925,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Cm,Aq/Org Distribution,0.16956,n-dodecane,1,HNO3,25,0.1
926,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Sm,Aq/Org Distribution,0.11266,n-dodecane,1,HNO3,25,0.1
927,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Eu,Aq/Org Distribution,0.08013,n-dodecane,1,HNO3,25,0.1
928,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Yb,Aq/Org Distribution,0.020509,n-dodecane,1,HNO3,25,0.1
929,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Lu,Aq/Org Distribution,0.0195989,n-dodecane,1,HNO3,25,0.1
930,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Y,Aq/Org Distribution,0.010028,n-dodecane,1,HNO3,25,0.1
931,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,La,Aq/Org Distribution,1.209,n-dodecane,5,HNO3,25,0.1
932,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Ce,Aq/Org Distribution,0.840977,n-dodecane,5,HNO3,25,0.1
933,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Nd,Aq/Org Distribution,0.233,n-dodecane,5,HNO3,25,0.1
934,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Am,Aq/Org Distribution,0.18996,n-dodecane,5,HNO3,25,0.1
935,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Cm,Aq/Org Distribution,0.08598,n-dodecane,5,HNO3,25,0.1
936,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Sm,Aq/Org Distribution,0.683,n-dodecane,5,HNO3,25,0.1
937,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Eu,Aq/Org Distribution,0.0596,n-dodecane,5,HNO3,25,0.1
938,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Y,Aq/Org Distribution,0.04,n-dodecane,5,HNO3,25,0.1
939,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Yb,Aq/Org Distribution,0.02949,n-dodecane,5,HNO3,25,0.1
940,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,Lu,Aq/Org Distribution,0.019822,n-dodecane,5,HNO3,25,0.1
941,"Y. Fang, Y. Zhang, Q. Han, M. Jia, M. Zhang, L. Wang, Y. Tan, Z. Cao, Y. Deng, Inorg. Chem. Commun. 2019, 100, 70-74.",,,,,,,,
942,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,La,Aq/Org Distribution,2.061,m-NTFB,0.1,HNO3,25,0.05
943,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,La,Aq/Org Distribution,2.323,m-NTFB,0.0316,HNO3,25,0.05
944,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,La,Aq/Org Distribution,2.68,m-NTFB,0.01,HNO3,25,0.05
945,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,La,Aq/Org Distribution,3.37,m-NTFB,0.00316,HNO3,25,0.05
946,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,La,Aq/Org Distribution,5.9,m-NTFB,0.001,HNO3,25,0.05
947,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,La,Aq/Org Distribution,8.77,m-NTFB,0.000316,HNO3,25,0.05
948,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,La,Aq/Org Distribution,8.94,m-NTFB,0.0001,HNO3,25,0.05
949,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Eu,Aq/Org Distribution,1.76,m-NTFB,0.1,HNO3,25,0.05
950,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Eu,Aq/Org Distribution,2.0486,m-NTFB,0.0316,HNO3,25,0.05
951,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Eu,Aq/Org Distribution,2.31,m-NTFB,0.01,HNO3,25,0.05
952,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Eu,Aq/Org Distribution,3.22,m-NTFB,0.00316,HNO3,25,0.05
953,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Eu,Aq/Org Distribution,4.62,m-NTFB,0.001,HNO3,25,0.05
954,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Eu,Aq/Org Distribution,7.07,m-NTFB,0.000316,HNO3,25,0.05
955,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Eu,Aq/Org Distribution,7.42,m-NTFB,0.0001,HNO3,25,0.05
956,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Yb,Aq/Org Distribution,1.3,m-NTFB,0.1,HNO3,25,0.05
957,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Yb,Aq/Org Distribution,1.46,m-NTFB,0.0316,HNO3,25,0.05
958,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Yb,Aq/Org Distribution,1.77,m-NTFB,0.01,HNO3,25,0.05
959,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Yb,Aq/Org Distribution,2.31,m-NTFB,0.00316,HNO3,25,0.05
960,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Yb,Aq/Org Distribution,3.68,m-NTFB,0.001,HNO3,25,0.05
961,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Yb,Aq/Org Distribution,6.44,m-NTFB,0.000316,HNO3,25,0.05
962,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Yb,Aq/Org Distribution,6.65,m-NTFB,0.0001,HNO3,25,0.05
963,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Eu,Aq/Org Distribution,0.316227766,m-NTFB,0.000158,HNO3,25,100
964,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Eu,Aq/Org Distribution,1.445439771,m-NTFB,0.000158,HNO3,25,0.019498446
965,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Eu,Aq/Org Distribution,6.165950019,m-NTFB,0.000158,HNO3,25,0.04677351413
966,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Eu,Aq/Org Distribution,12.58925412,m-NTFB,0.000158,HNO3,25,0.07413102413
967,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Eu,Aq/Org Distribution,24.54708916,m-NTFB,0.000158,HNO3,25,0.08994975815
968,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,La,Aq/Org Distribution,0.1506607066,m-NTFB,0.000158,HNO3,25,0.01
969,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,La,Aq/Org Distribution,0.4677351413,m-NTFB,0.000158,HNO3,25,0.019498446
970,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,La,Aq/Org Distribution,3.104559588,m-NTFB,0.000158,HNO3,25,0.04786300923
971,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,La,Aq/Org Distribution,7.063175543,m-NTFB,0.000158,HNO3,25,0.07413102413
972,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,La,Aq/Org Distribution,12.88249552,m-NTFB,0.000158,HNO3,25,0.09268298234
973,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Yb,Aq/Org Distribution,0.3126079367,m-NTFB,0.000158,HNO3,25,0.01940885878
974,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Yb,Aq/Org Distribution,2.065380156,m-NTFB,0.000158,HNO3,25,0.04677351413
975,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Yb,Aq/Org Distribution,4.954501908,m-NTFB,0.000158,HNO3,25,0.07244359601
976,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Yb,Aq/Org Distribution,7.58577575,m-NTFB,0.000158,HNO3,25,0.09015711376
977,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,Yb,Aq/Org Distribution,31.38051018,m-NTFB,0.000158,HNO3,25,0.177827941
978,"J. Han, X. Cai, G. Sun, Y. Cui, J. Serb. Chem. Soc. 2018, 83, 969-980.",,,,,,,,
979,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,kerosene,1,HCl,25,0.02
980,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,kerosene,2,HCl,25,0.02
981,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,kerosene,2.4,HCl,25,0.02
982,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.31,kerosene,2.6,HCl,25,0.02
983,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,Pr,Aq/Org Distribution,2.158,kerosene,2.9,HCl,25,0.02
984,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,Pr,Aq/Org Distribution,18.3,kerosene,3.5,HCl,25,0.02
985,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.126,kerosene,1,HCl,25,0.02
986,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.02156,kerosene,2,HCl,25,0.02
987,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.01445,kerosene,3,HCl,25,0.02
988,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.627,kerosene,3.5,HCl,25,0.02
989,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,7.8317,kerosene,4,HCl,25,0.02
990,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.0288,kerosene,1,HCl,25,0.02
991,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.0864,kerosene,2,HCl,25,0.02
992,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.046786,kerosene,3,HCl,25,0.02
993,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.10444,kerosene,4,HCl,25,0.02
994,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,4.0619,kerosene,4.5,HCl,25,0.02
995,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.0612,kerosene,1,HCl,25,0.02
996,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.0214955,kerosene,2,HCl,25,0.02
997,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,kerosene,3,HCl,25,0.02
998,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,kerosene,4,HCl,25,0.02
999,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,kerosene,4.5,HCl,25,0.02
1000,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,4.383,kerosene,5,HCl,25,0.02
1001,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,toluen,1,HCl,25,0.02
1002,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,toluen,2,HCl,25,0.02
1003,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,toluen,3,HCl,25,0.02
1004,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,toluen,4,HCl,25,0.02
1005,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,toluen,5,HCl,25,0.02
1006,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,toluen,1,HCl,25,0.02
1007,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,toluen,2,HCl,25,0.02
1008,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,toluen,3,HCl,25,0.02
1009,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,toluen,4,HCl,25,0.02
1010,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,toluen,5,HCl,25,0.02
1011,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.1,octanol,1,HCl,25,0.02
1012,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.35,octanol,2,HCl,25,0.02
1013,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.73,octanol,3,HCl,25,0.02
1014,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,1.14,octanol,4,HCl,25,0.02
1015,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,1.46,octanol,5,HCl,25,0.02
1016,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0,octanol,1,HCl,25,0.02
1017,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.2,octanol,2,HCl,25,0.02
1018,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.5,octanol,3,HCl,25,0.02
1019,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.88,octanol,4,HCl,25,0.02
1020,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,1.26,octanol,5,HCl,25,0.02
1021,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,Pr,Aq/Org Distribution,0.9006359436,kerosene,2.4,HCl,25,0.02194113429
1022,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,Pr,Aq/Org Distribution,1.267161855,kerosene,2.4,HCl,25,0.02409913602
1023,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,Pr,Aq/Org Distribution,1.572609047,kerosene,2.4,HCl,25,0.02605691196
